id,age_group_det,pop,deaths,cause,f_age
08425,ALT000,1971,0,respiratory_diseases,0
08425,ALT001B15,26849,0,respiratory_diseases,1
08425,ALT015B20,11654,0,respiratory_diseases,15
08425,ALT020B25,11312,0,respiratory_diseases,20
08425,ALT025B30,11883,0,respiratory_diseases,25
08425,ALT030B35,11418,0,respiratory_diseases,30
08425,ALT035B40,11725,0,respiratory_diseases,35
08425,ALT040B45,11756,0,respiratory_diseases,40
08425,ALT045B50,15039,1,respiratory_diseases,45
08425,ALT050B55,16745,1,respiratory_diseases,50
08425,ALT055B60,14555,3,respiratory_diseases,55
08425,ALT060B65,11898,8,respiratory_diseases,60
08425,ALT065B70,9760,9,respiratory_diseases,65
08425,ALT070B75,7250,6,respiratory_diseases,70
08425,ALT075B80,9041,18,respiratory_diseases,75
08425,ALT080B85,5507,26,respiratory_diseases,80
08425,ALT085B90,3300,30,respiratory_diseases,85
08425,ALT090UM,1655,12,respiratory_diseases,90
08426,ALT000,2024,0,respiratory_diseases,0
08426,ALT001B15,27789,0,respiratory_diseases,1
08426,ALT015B20,11733,0,respiratory_diseases,15
08426,ALT020B25,11385,0,respiratory_diseases,20
08426,ALT025B30,12593,1,respiratory_diseases,25
08426,ALT030B35,12270,0,respiratory_diseases,30
08426,ALT035B40,11840,0,respiratory_diseases,35
08426,ALT040B45,12223,1,respiratory_diseases,40
08426,ALT045B50,15240,0,respiratory_diseases,45
08426,ALT050B55,16505,2,respiratory_diseases,50
08426,ALT055B60,14836,7,respiratory_diseases,55
08426,ALT060B65,12021,8,respiratory_diseases,60
08426,ALT065B70,9809,6,respiratory_diseases,65
08426,ALT070B75,6944,7,respiratory_diseases,70
08426,ALT075B80,8873,22,respiratory_diseases,75
08426,ALT080B85,5509,20,respiratory_diseases,80
08426,ALT085B90,3112,32,respiratory_diseases,85
08426,ALT090UM,1500,24,respiratory_diseases,90
08435,ALT000,1976,0,respiratory_diseases,0
08435,ALT001B15,26921,0,respiratory_diseases,1
08435,ALT015B20,11975,0,respiratory_diseases,15
08435,ALT020B25,11660,0,respiratory_diseases,20
08435,ALT025B30,12368,0,respiratory_diseases,25
08435,ALT030B35,12353,0,respiratory_diseases,30
08435,ALT035B40,12679,0,respiratory_diseases,35
08435,ALT040B45,12374,0,respiratory_diseases,40
08435,ALT045B50,16369,1,respiratory_diseases,45
08435,ALT050B55,17976,2,respiratory_diseases,50
08435,ALT055B60,15928,2,respiratory_diseases,55
08435,ALT060B65,13196,2,respiratory_diseases,60
08435,ALT065B70,12240,8,respiratory_diseases,65
08435,ALT070B75,10616,11,respiratory_diseases,70
08435,ALT075B80,12081,24,respiratory_diseases,75
08435,ALT080B85,6671,18,respiratory_diseases,80
08435,ALT085B90,3684,17,respiratory_diseases,85
08435,ALT090UM,2003,22,respiratory_diseases,90
08436,ALT000,2755,0,respiratory_diseases,0
08436,ALT001B15,37802,0,respiratory_diseases,1
08436,ALT015B20,16820,0,respiratory_diseases,15
08436,ALT020B25,17579,0,respiratory_diseases,20
08436,ALT025B30,18551,0,respiratory_diseases,25
08436,ALT030B35,16941,0,respiratory_diseases,30
08436,ALT035B40,16674,2,respiratory_diseases,35
08436,ALT040B45,16893,0,respiratory_diseases,40
08436,ALT045B50,22016,0,respiratory_diseases,45
08436,ALT050B55,23537,1,respiratory_diseases,50
08436,ALT055B60,20691,1,respiratory_diseases,55
08436,ALT060B65,16872,7,respiratory_diseases,60
08436,ALT065B70,14617,10,respiratory_diseases,65
08436,ALT070B75,11598,9,respiratory_diseases,70
08436,ALT075B80,13301,34,respiratory_diseases,75
08436,ALT080B85,7992,39,respiratory_diseases,80
08436,ALT085B90,4522,25,respiratory_diseases,85
08436,ALT090UM,2466,31,respiratory_diseases,90
08437,ALT000,1167,0,respiratory_diseases,0
08437,ALT001B15,17053,0,respiratory_diseases,1
08437,ALT015B20,8106,0,respiratory_diseases,15
08437,ALT020B25,8074,0,respiratory_diseases,20
08437,ALT025B30,8147,0,respiratory_diseases,25
08437,ALT030B35,7484,0,respiratory_diseases,30
08437,ALT035B40,7196,0,respiratory_diseases,35
08437,ALT040B45,7386,1,respiratory_diseases,40
08437,ALT045B50,9848,0,respiratory_diseases,45
08437,ALT050B55,11525,2,respiratory_diseases,50
08437,ALT055B60,10232,4,respiratory_diseases,55
08437,ALT060B65,8308,2,respiratory_diseases,60
08437,ALT065B70,6795,2,respiratory_diseases,65
08437,ALT070B75,5055,9,respiratory_diseases,70
08437,ALT075B80,6435,17,respiratory_diseases,75
08437,ALT080B85,4135,11,respiratory_diseases,80
08437,ALT085B90,2272,15,respiratory_diseases,85
08437,ALT090UM,1057,16,respiratory_diseases,90
09161,ALT000,1470,0,respiratory_diseases,0
09161,ALT001B15,16989,0,respiratory_diseases,1
09161,ALT015B20,6443,0,respiratory_diseases,15
09161,ALT020B25,7713,0,respiratory_diseases,20
09161,ALT025B30,11377,0,respiratory_diseases,25
09161,ALT030B35,11142,0,respiratory_diseases,30
09161,ALT035B40,9653,0,respiratory_diseases,35
09161,ALT040B45,8415,0,respiratory_diseases,40
09161,ALT045B50,9648,0,respiratory_diseases,45
09161,ALT050B55,9756,0,respiratory_diseases,50
09161,ALT055B60,8929,0,respiratory_diseases,55
09161,ALT060B65,7311,0,respiratory_diseases,60
09161,ALT065B70,6255,0,respiratory_diseases,65
09161,ALT070B75,5264,0,respiratory_diseases,70
09161,ALT075B80,6191,0,respiratory_diseases,75
09161,ALT080B85,3785,0,respiratory_diseases,80
09161,ALT085B90,2217,0,respiratory_diseases,85
09161,ALT090UM,1081,0,respiratory_diseases,90
09162,ALT000,17484,0,respiratory_diseases,0
09162,ALT001B15,175275,0,respiratory_diseases,1
09162,ALT015B20,58526,0,respiratory_diseases,15
09162,ALT020B25,90993,0,respiratory_diseases,20
09162,ALT025B30,137375,0,respiratory_diseases,25
09162,ALT030B35,136327,0,respiratory_diseases,30
09162,ALT035B40,118231,0,respiratory_diseases,35
09162,ALT040B45,101175,0,respiratory_diseases,40
09162,ALT045B50,109375,0,respiratory_diseases,45
09162,ALT050B55,105616,0,respiratory_diseases,50
09162,ALT055B60,84487,0,respiratory_diseases,55
09162,ALT060B65,69558,0,respiratory_diseases,60
09162,ALT065B70,66224,0,respiratory_diseases,65
09162,ALT070B75,61908,0,respiratory_diseases,70
09162,ALT075B80,62932,0,respiratory_diseases,75
09162,ALT080B85,36784,0,respiratory_diseases,80
09162,ALT085B90,20554,0,respiratory_diseases,85
09162,ALT090UM,11477,0,respiratory_diseases,90
09163,ALT000,619,0,respiratory_diseases,0
09163,ALT001B15,7769,0,respiratory_diseases,1
09163,ALT015B20,3117,0,respiratory_diseases,15
09163,ALT020B25,4099,0,respiratory_diseases,20
09163,ALT025B30,4912,0,respiratory_diseases,25
09163,ALT030B35,4587,0,respiratory_diseases,30
09163,ALT035B40,4124,0,respiratory_diseases,35
09163,ALT040B45,3973,0,respiratory_diseases,40
09163,ALT045B50,4548,0,respiratory_diseases,45
09163,ALT050B55,4927,0,respiratory_diseases,50
09163,ALT055B60,3981,0,respiratory_diseases,55
09163,ALT060B65,3373,0,respiratory_diseases,60
09163,ALT065B70,3352,0,respiratory_diseases,65
09163,ALT070B75,2954,0,respiratory_diseases,70
09163,ALT075B80,3036,0,respiratory_diseases,75
09163,ALT080B85,1766,0,respiratory_diseases,80
09163,ALT085B90,959,0,respiratory_diseases,85
09163,ALT090UM,576,0,respiratory_diseases,90
09171,ALT000,1077,0,respiratory_diseases,0
09171,ALT001B15,13947,0,respiratory_diseases,1
09171,ALT015B20,5890,0,respiratory_diseases,15
09171,ALT020B25,6156,0,respiratory_diseases,20
09171,ALT025B30,6217,0,respiratory_diseases,25
09171,ALT030B35,6442,0,respiratory_diseases,30
09171,ALT035B40,6291,0,respiratory_diseases,35
09171,ALT040B45,6398,0,respiratory_diseases,40
09171,ALT045B50,8418,0,respiratory_diseases,45
09171,ALT050B55,9347,0,respiratory_diseases,50
09171,ALT055B60,8636,0,respiratory_diseases,55
09171,ALT060B65,7052,0,respiratory_diseases,60
09171,ALT065B70,6219,0,respiratory_diseases,65
09171,ALT070B75,4808,0,respiratory_diseases,70
09171,ALT075B80,5821,0,respiratory_diseases,75
09171,ALT080B85,3609,0,respiratory_diseases,80
09171,ALT085B90,2104,0,respiratory_diseases,85
09171,ALT090UM,990,0,respiratory_diseases,90
09172,ALT000,882,0,respiratory_diseases,0
09172,ALT001B15,12240,0,respiratory_diseases,1
09172,ALT015B20,5293,0,respiratory_diseases,15
09172,ALT020B25,6095,0,respiratory_diseases,20
09172,ALT025B30,6795,0,respiratory_diseases,25
09172,ALT030B35,6622,0,respiratory_diseases,30
09172,ALT035B40,6146,0,respiratory_diseases,35
09172,ALT040B45,5774,0,respiratory_diseases,40
09172,ALT045B50,7807,0,respiratory_diseases,45
09172,ALT050B55,8599,0,respiratory_diseases,50
09172,ALT055B60,7418,0,respiratory_diseases,55
09172,ALT060B65,6209,0,respiratory_diseases,60
09172,ALT065B70,6161,0,respiratory_diseases,65
09172,ALT070B75,5442,0,respiratory_diseases,70
09172,ALT075B80,6123,0,respiratory_diseases,75
09172,ALT080B85,3581,0,respiratory_diseases,80
09172,ALT085B90,2040,0,respiratory_diseases,85
09172,ALT090UM,1253,0,respiratory_diseases,90
09173,ALT000,1206,0,respiratory_diseases,0
09173,ALT001B15,16565,0,respiratory_diseases,1
09173,ALT015B20,6967,0,respiratory_diseases,15
09173,ALT020B25,6976,0,respiratory_diseases,20
09173,ALT025B30,7178,0,respiratory_diseases,25
09173,ALT030B35,7132,0,respiratory_diseases,30
09173,ALT035B40,7547,0,respiratory_diseases,35
09173,ALT040B45,7556,0,respiratory_diseases,40
09173,ALT045B50,10188,0,respiratory_diseases,45
09173,ALT050B55,11038,0,respiratory_diseases,50
09173,ALT055B60,9369,0,respiratory_diseases,55
09173,ALT060B65,7390,0,respiratory_diseases,60
09173,ALT065B70,6711,0,respiratory_diseases,65
09173,ALT070B75,5953,0,respiratory_diseases,70
09173,ALT075B80,6668,0,respiratory_diseases,75
09173,ALT080B85,3823,0,respiratory_diseases,80
09173,ALT085B90,2207,0,respiratory_diseases,85
09173,ALT090UM,1194,0,respiratory_diseases,90
09174,ALT000,1532,0,respiratory_diseases,0
09174,ALT001B15,20410,0,respiratory_diseases,1
09174,ALT015B20,8118,0,respiratory_diseases,15
09174,ALT020B25,8792,0,respiratory_diseases,20
09174,ALT025B30,9298,0,respiratory_diseases,25
09174,ALT030B35,9860,0,respiratory_diseases,30
09174,ALT035B40,10605,0,respiratory_diseases,35
09174,ALT040B45,9964,0,respiratory_diseases,40
09174,ALT045B50,12569,0,respiratory_diseases,45
09174,ALT050B55,13124,0,respiratory_diseases,50
09174,ALT055B60,10882,0,respiratory_diseases,55
09174,ALT060B65,8398,0,respiratory_diseases,60
09174,ALT065B70,7429,0,respiratory_diseases,65
09174,ALT070B75,6085,0,respiratory_diseases,70
09174,ALT075B80,6670,0,respiratory_diseases,75
09174,ALT080B85,3890,0,respiratory_diseases,80
09174,ALT085B90,2101,0,respiratory_diseases,85
09174,ALT090UM,1112,0,respiratory_diseases,90
09175,ALT000,1404,0,respiratory_diseases,0
09175,ALT001B15,20080,0,respiratory_diseases,1
09175,ALT015B20,8034,0,respiratory_diseases,15
09175,ALT020B25,7615,0,respiratory_diseases,20
09175,ALT025B30,7517,0,respiratory_diseases,25
09175,ALT030B35,8176,0,respiratory_diseases,30
09175,ALT035B40,9312,0,respiratory_diseases,35
09175,ALT040B45,9404,0,respiratory_diseases,40
09175,ALT045B50,12165,0,respiratory_diseases,45
09175,ALT050B55,12204,0,respiratory_diseases,50
09175,ALT055B60,9891,0,respiratory_diseases,55
09175,ALT060B65,7256,0,respiratory_diseases,60
09175,ALT065B70,6420,0,respiratory_diseases,65
09175,ALT070B75,5916,0,respiratory_diseases,70
09175,ALT075B80,6736,0,respiratory_diseases,75
09175,ALT080B85,3781,0,respiratory_diseases,80
09175,ALT085B90,2088,0,respiratory_diseases,85
09175,ALT090UM,1017,0,respiratory_diseases,90
09176,ALT000,1449,0,respiratory_diseases,0
09176,ALT001B15,18387,0,respiratory_diseases,1
09176,ALT015B20,7752,0,respiratory_diseases,15
09176,ALT020B25,8247,0,respiratory_diseases,20
09176,ALT025B30,8507,0,respiratory_diseases,25
09176,ALT030B35,8664,0,respiratory_diseases,30
09176,ALT035B40,8639,0,respiratory_diseases,35
09176,ALT040B45,8278,0,respiratory_diseases,40
09176,ALT045B50,10139,0,respiratory_diseases,45
09176,ALT050B55,10916,0,respiratory_diseases,50
09176,ALT055B60,9821,0,respiratory_diseases,55
09176,ALT060B65,7538,0,respiratory_diseases,60
09176,ALT065B70,6195,0,respiratory_diseases,65
09176,ALT070B75,4307,0,respiratory_diseases,70
09176,ALT075B80,5633,0,respiratory_diseases,75
09176,ALT080B85,3592,0,respiratory_diseases,80
09176,ALT085B90,1896,0,respiratory_diseases,85
09176,ALT090UM,848,0,respiratory_diseases,90
09177,ALT000,1352,0,respiratory_diseases,0
09177,ALT001B15,18852,0,respiratory_diseases,1
09177,ALT015B20,7818,0,respiratory_diseases,15
09177,ALT020B25,7995,0,respiratory_diseases,20
09177,ALT025B30,8272,0,respiratory_diseases,25
09177,ALT030B35,8434,0,respiratory_diseases,30
09177,ALT035B40,9193,0,respiratory_diseases,35
09177,ALT040B45,9138,0,respiratory_diseases,40
09177,ALT045B50,11884,0,respiratory_diseases,45
09177,ALT050B55,12608,0,respiratory_diseases,50
09177,ALT055B60,9948,0,respiratory_diseases,55
09177,ALT060B65,7582,0,respiratory_diseases,60
09177,ALT065B70,6376,0,respiratory_diseases,65
09177,ALT070B75,4715,0,respiratory_diseases,70
09177,ALT075B80,5334,0,respiratory_diseases,75
09177,ALT080B85,3256,0,respiratory_diseases,80
09177,ALT085B90,1830,0,respiratory_diseases,85
09177,ALT090UM,842,0,respiratory_diseases,90
09178,ALT000,1843,0,respiratory_diseases,0
09178,ALT001B15,23772,0,respiratory_diseases,1
09178,ALT015B20,9766,0,respiratory_diseases,15
09178,ALT020B25,11951,0,respiratory_diseases,20
09178,ALT025B30,13131,0,respiratory_diseases,25
09178,ALT030B35,12528,0,respiratory_diseases,30
09178,ALT035B40,12327,0,respiratory_diseases,35
09178,ALT040B45,11717,0,respiratory_diseases,40
09178,ALT045B50,14636,0,respiratory_diseases,45
09178,ALT050B55,15264,0,respiratory_diseases,50
09178,ALT055B60,12306,0,respiratory_diseases,55
09178,ALT060B65,9074,0,respiratory_diseases,60
09178,ALT065B70,7501,0,respiratory_diseases,65
09178,ALT070B75,6244,0,respiratory_diseases,70
09178,ALT075B80,6675,0,respiratory_diseases,75
09178,ALT080B85,3938,0,respiratory_diseases,80
09178,ALT085B90,2097,0,respiratory_diseases,85
09178,ALT090UM,1033,0,respiratory_diseases,90
09179,ALT000,2147,0,respiratory_diseases,0
09179,ALT001B15,29477,0,respiratory_diseases,1
09179,ALT015B20,11501,0,respiratory_diseases,15
09179,ALT020B25,11657,0,respiratory_diseases,20
09179,ALT025B30,12295,0,respiratory_diseases,25
09179,ALT030B35,12540,0,respiratory_diseases,30
09179,ALT035B40,14255,0,respiratory_diseases,35
09179,ALT040B45,13807,0,respiratory_diseases,40
09179,ALT045B50,17581,0,respiratory_diseases,45
09179,ALT050B55,18248,0,respiratory_diseases,50
09179,ALT055B60,14963,0,respiratory_diseases,55
09179,ALT060B65,11889,0,respiratory_diseases,60
09179,ALT065B70,11586,0,respiratory_diseases,65
09179,ALT070B75,10972,0,respiratory_diseases,70
09179,ALT075B80,12183,0,respiratory_diseases,75
09179,ALT080B85,6577,0,respiratory_diseases,80
09179,ALT085B90,3380,0,respiratory_diseases,85
09179,ALT090UM,1799,0,respiratory_diseases,90
09180,ALT000,807,0,respiratory_diseases,0
09180,ALT001B15,10066,0,respiratory_diseases,1
09180,ALT015B20,4472,0,respiratory_diseases,15
09180,ALT020B25,5006,0,respiratory_diseases,20
09180,ALT025B30,5011,0,respiratory_diseases,25
09180,ALT030B35,4725,0,respiratory_diseases,30
09180,ALT035B40,4878,0,respiratory_diseases,35
09180,ALT040B45,4838,0,respiratory_diseases,40
09180,ALT045B50,6823,0,respiratory_diseases,45
09180,ALT050B55,7705,0,respiratory_diseases,50
09180,ALT055B60,6409,0,respiratory_diseases,55
09180,ALT060B65,5259,0,respiratory_diseases,60
09180,ALT065B70,5335,0,respiratory_diseases,65
09180,ALT070B75,4892,0,respiratory_diseases,70
09180,ALT075B80,5592,0,respiratory_diseases,75
09180,ALT080B85,3283,0,respiratory_diseases,80
09180,ALT085B90,1755,0,respiratory_diseases,85
09180,ALT090UM,1021,0,respiratory_diseases,90
09181,ALT000,1095,0,respiratory_diseases,0
09181,ALT001B15,15961,0,respiratory_diseases,1
09181,ALT015B20,7255,0,respiratory_diseases,15
09181,ALT020B25,6775,0,respiratory_diseases,20
09181,ALT025B30,6587,0,respiratory_diseases,25
09181,ALT030B35,6628,0,respiratory_diseases,30
09181,ALT035B40,6975,0,respiratory_diseases,35
09181,ALT040B45,7201,0,respiratory_diseases,40
09181,ALT045B50,10081,0,respiratory_diseases,45
09181,ALT050B55,11007,0,respiratory_diseases,50
09181,ALT055B60,9162,0,respiratory_diseases,55
09181,ALT060B65,6947,0,respiratory_diseases,60
09181,ALT065B70,6333,0,respiratory_diseases,65
09181,ALT070B75,5189,0,respiratory_diseases,70
09181,ALT075B80,5594,0,respiratory_diseases,75
09181,ALT080B85,3154,0,respiratory_diseases,80
09181,ALT085B90,1780,0,respiratory_diseases,85
09181,ALT090UM,1001,0,respiratory_diseases,90
09182,ALT000,922,0,respiratory_diseases,0
09182,ALT001B15,12508,0,respiratory_diseases,1
09182,ALT015B20,5110,0,respiratory_diseases,15
09182,ALT020B25,5434,0,respiratory_diseases,20
09182,ALT025B30,5529,0,respiratory_diseases,25
09182,ALT030B35,5430,0,respiratory_diseases,30
09182,ALT035B40,5798,0,respiratory_diseases,35
09182,ALT040B45,5926,0,respiratory_diseases,40
09182,ALT045B50,8175,0,respiratory_diseases,45
09182,ALT050B55,8779,0,respiratory_diseases,50
09182,ALT055B60,7401,0,respiratory_diseases,55
09182,ALT060B65,5584,0,respiratory_diseases,60
09182,ALT065B70,5451,0,respiratory_diseases,65
09182,ALT070B75,5189,0,respiratory_diseases,70
09182,ALT075B80,5679,0,respiratory_diseases,75
09182,ALT080B85,3194,0,respiratory_diseases,80
09182,ALT085B90,1748,0,respiratory_diseases,85
09182,ALT090UM,971,0,respiratory_diseases,90
09183,ALT000,1113,0,respiratory_diseases,0
09183,ALT001B15,14643,0,respiratory_diseases,1
09183,ALT015B20,6343,0,respiratory_diseases,15
09183,ALT020B25,6798,0,respiratory_diseases,20
09183,ALT025B30,7027,0,respiratory_diseases,25
09183,ALT030B35,6729,0,respiratory_diseases,30
09183,ALT035B40,6879,0,respiratory_diseases,35
09183,ALT040B45,6911,0,respiratory_diseases,40
09183,ALT045B50,8965,0,respiratory_diseases,45
09183,ALT050B55,9727,0,respiratory_diseases,50
09183,ALT055B60,8758,0,respiratory_diseases,55
09183,ALT060B65,7063,0,respiratory_diseases,60
09183,ALT065B70,6108,0,respiratory_diseases,65
09183,ALT070B75,4790,0,respiratory_diseases,70
09183,ALT075B80,5382,0,respiratory_diseases,75
09183,ALT080B85,3314,0,respiratory_diseases,80
09183,ALT085B90,1840,0,respiratory_diseases,85
09183,ALT090UM,832,0,respiratory_diseases,90
09184,ALT000,3412,0,respiratory_diseases,0
09184,ALT001B15,49161,0,respiratory_diseases,1
09184,ALT015B20,17790,0,respiratory_diseases,15
09184,ALT020B25,19083,0,respiratory_diseases,20
09184,ALT025B30,19738,0,respiratory_diseases,25
09184,ALT030B35,20375,0,respiratory_diseases,30
09184,ALT035B40,22832,0,respiratory_diseases,35
09184,ALT040B45,23073,0,respiratory_diseases,40
09184,ALT045B50,29099,0,respiratory_diseases,45
09184,ALT050B55,28620,0,respiratory_diseases,50
09184,ALT055B60,22373,0,respiratory_diseases,55
09184,ALT060B65,17503,0,respiratory_diseases,60
09184,ALT065B70,16655,0,respiratory_diseases,65
09184,ALT070B75,17020,0,respiratory_diseases,70
09184,ALT075B80,18243,0,respiratory_diseases,75
09184,ALT080B85,9987,0,respiratory_diseases,80
09184,ALT085B90,5316,0,respiratory_diseases,85
09184,ALT090UM,3125,0,respiratory_diseases,90
09185,ALT000,991,0,respiratory_diseases,0
09185,ALT001B15,12876,0,respiratory_diseases,1
09185,ALT015B20,5510,0,respiratory_diseases,15
09185,ALT020B25,5605,0,respiratory_diseases,20
09185,ALT025B30,5889,0,respiratory_diseases,25
09185,ALT030B35,5978,0,respiratory_diseases,30
09185,ALT035B40,6289,0,respiratory_diseases,35
09185,ALT040B45,5969,0,respiratory_diseases,40
09185,ALT045B50,7468,0,respiratory_diseases,45
09185,ALT050B55,8075,0,respiratory_diseases,50
09185,ALT055B60,7451,0,respiratory_diseases,55
09185,ALT060B65,5779,0,respiratory_diseases,60
09185,ALT065B70,4920,0,respiratory_diseases,65
09185,ALT070B75,3745,0,respiratory_diseases,70
09185,ALT075B80,4404,0,respiratory_diseases,75
09185,ALT080B85,2659,0,respiratory_diseases,80
09185,ALT085B90,1455,0,respiratory_diseases,85
09185,ALT090UM,696,0,respiratory_diseases,90
09186,ALT000,1261,0,respiratory_diseases,0
09186,ALT001B15,16552,0,respiratory_diseases,1
09186,ALT015B20,6889,0,respiratory_diseases,15
09186,ALT020B25,7290,0,respiratory_diseases,20
09186,ALT025B30,7922,0,respiratory_diseases,25
09186,ALT030B35,8437,0,respiratory_diseases,30
09186,ALT035B40,8408,0,respiratory_diseases,35
09186,ALT040B45,7854,0,respiratory_diseases,40
09186,ALT045B50,9985,0,respiratory_diseases,45
09186,ALT050B55,11040,0,respiratory_diseases,50
09186,ALT055B60,9705,0,respiratory_diseases,55
09186,ALT060B65,7556,0,respiratory_diseases,60
09186,ALT065B70,6054,0,respiratory_diseases,65
09186,ALT070B75,4762,0,respiratory_diseases,70
09186,ALT075B80,5540,0,respiratory_diseases,75
09186,ALT080B85,3205,0,respiratory_diseases,80
09186,ALT085B90,1798,0,respiratory_diseases,85
09186,ALT090UM,827,0,respiratory_diseases,90
09187,ALT000,2336,0,respiratory_diseases,0
09187,ALT001B15,33690,0,respiratory_diseases,1
09187,ALT015B20,14435,0,respiratory_diseases,15
09187,ALT020B25,14619,0,respiratory_diseases,20
09187,ALT025B30,14980,0,respiratory_diseases,25
09187,ALT030B35,14699,0,respiratory_diseases,30
09187,ALT035B40,15009,0,respiratory_diseases,35
09187,ALT040B45,15322,0,respiratory_diseases,40
09187,ALT045B50,20899,0,respiratory_diseases,45
09187,ALT050B55,22702,0,respiratory_diseases,50
09187,ALT055B60,19540,0,respiratory_diseases,55
09187,ALT060B65,15488,0,respiratory_diseases,60
09187,ALT065B70,14582,0,respiratory_diseases,65
09187,ALT070B75,12202,0,respiratory_diseases,70
09187,ALT075B80,13123,0,respiratory_diseases,75
09187,ALT080B85,7305,0,respiratory_diseases,80
09187,ALT085B90,4126,0,respiratory_diseases,85
09187,ALT090UM,2409,0,respiratory_diseases,90
09188,ALT000,1201,0,respiratory_diseases,0
09188,ALT001B15,18722,0,respiratory_diseases,1
09188,ALT015B20,7581,0,respiratory_diseases,15
09188,ALT020B25,6667,0,respiratory_diseases,20
09188,ALT025B30,6535,0,respiratory_diseases,25
09188,ALT030B35,6448,0,respiratory_diseases,30
09188,ALT035B40,7721,0,respiratory_diseases,35
09188,ALT040B45,8355,0,respiratory_diseases,40
09188,ALT045B50,11262,0,respiratory_diseases,45
09188,ALT050B55,12285,0,respiratory_diseases,50
09188,ALT055B60,9691,0,respiratory_diseases,55
09188,ALT060B65,7579,0,respiratory_diseases,60
09188,ALT065B70,7360,0,respiratory_diseases,65
09188,ALT070B75,7459,0,respiratory_diseases,70
09188,ALT075B80,7884,0,respiratory_diseases,75
09188,ALT080B85,4091,0,respiratory_diseases,80
09188,ALT085B90,2447,0,respiratory_diseases,85
09188,ALT090UM,1444,0,respiratory_diseases,90
09189,ALT000,1571,0,respiratory_diseases,0
09189,ALT001B15,21631,0,respiratory_diseases,1
09189,ALT015B20,9563,0,respiratory_diseases,15
09189,ALT020B25,10207,0,respiratory_diseases,20
09189,ALT025B30,10327,0,respiratory_diseases,25
09189,ALT030B35,10013,0,respiratory_diseases,30
09189,ALT035B40,9940,0,respiratory_diseases,35
09189,ALT040B45,10217,0,respiratory_diseases,40
09189,ALT045B50,13184,0,respiratory_diseases,45
09189,ALT050B55,14984,0,respiratory_diseases,50
09189,ALT055B60,13547,0,respiratory_diseases,55
09189,ALT060B65,10778,0,respiratory_diseases,60
09189,ALT065B70,10378,0,respiratory_diseases,65
09189,ALT070B75,8468,0,respiratory_diseases,70
09189,ALT075B80,9762,0,respiratory_diseases,75
09189,ALT080B85,5713,0,respiratory_diseases,80
09189,ALT085B90,3416,0,respiratory_diseases,85
09189,ALT090UM,1732,0,respiratory_diseases,90
09190,ALT000,1242,0,respiratory_diseases,0
09190,ALT001B15,17636,0,respiratory_diseases,1
09190,ALT015B20,7611,0,respiratory_diseases,15
09190,ALT020B25,7574,0,respiratory_diseases,20
09190,ALT025B30,7455,0,respiratory_diseases,25
09190,ALT030B35,7605,0,respiratory_diseases,30
09190,ALT035B40,7622,0,respiratory_diseases,35
09190,ALT040B45,7675,0,respiratory_diseases,40
09190,ALT045B50,10617,0,respiratory_diseases,45
09190,ALT050B55,11844,0,respiratory_diseases,50
09190,ALT055B60,10255,0,respiratory_diseases,55
09190,ALT060B65,8336,0,respiratory_diseases,60
09190,ALT065B70,7307,0,respiratory_diseases,65
09190,ALT070B75,6326,0,respiratory_diseases,70
09190,ALT075B80,7084,0,respiratory_diseases,75
09190,ALT080B85,4129,0,respiratory_diseases,80
09190,ALT085B90,2346,0,respiratory_diseases,85
09190,ALT090UM,1195,0,respiratory_diseases,90
09261,ALT000,705,0,respiratory_diseases,0
09261,ALT001B15,8222,0,respiratory_diseases,1
09261,ALT015B20,3174,0,respiratory_diseases,15
09261,ALT020B25,4597,0,respiratory_diseases,20
09261,ALT025B30,5273,0,respiratory_diseases,25
09261,ALT030B35,4850,0,respiratory_diseases,30
09261,ALT035B40,4666,0,respiratory_diseases,35
09261,ALT040B45,4555,0,respiratory_diseases,40
09261,ALT045B50,5406,0,respiratory_diseases,45
09261,ALT050B55,5354,0,respiratory_diseases,50
09261,ALT055B60,4648,0,respiratory_diseases,55
09261,ALT060B65,4030,0,respiratory_diseases,60
09261,ALT065B70,3754,0,respiratory_diseases,65
09261,ALT070B75,3136,0,respiratory_diseases,70
09261,ALT075B80,3461,0,respiratory_diseases,75
09261,ALT080B85,2093,0,respiratory_diseases,80
09261,ALT085B90,1300,0,respiratory_diseases,85
09261,ALT090UM,801,0,respiratory_diseases,90
09262,ALT000,433,0,respiratory_diseases,0
09262,ALT001B15,4962,0,respiratory_diseases,1
09262,ALT015B20,2477,0,respiratory_diseases,15
09262,ALT020B25,5036,0,respiratory_diseases,20
09262,ALT025B30,4850,0,respiratory_diseases,25
09262,ALT030B35,3615,0,respiratory_diseases,30
09262,ALT035B40,2831,0,respiratory_diseases,35
09262,ALT040B45,2599,0,respiratory_diseases,40
09262,ALT045B50,3257,0,respiratory_diseases,45
09262,ALT050B55,3552,0,respiratory_diseases,50
09262,ALT055B60,3447,0,respiratory_diseases,55
09262,ALT060B65,2978,0,respiratory_diseases,60
09262,ALT065B70,2852,0,respiratory_diseases,65
09262,ALT070B75,2377,0,respiratory_diseases,70
09262,ALT075B80,2688,0,respiratory_diseases,75
09262,ALT080B85,1549,0,respiratory_diseases,80
09262,ALT085B90,1011,0,respiratory_diseases,85
09262,ALT090UM,560,0,respiratory_diseases,90
